id,attr_flag,state_id,city_code,age,months_since_last_purch,reg_value_per_visit,reg_value_per_item,last_6_value_per_visit,last_6_value_per_item
1571,Y,S16,A042,30,0,1518.675,467.2846154,535,214
1572,Y,S16,A042,26,4,4077,1019.25,2204,1102
1573,Y,S16,A042,35,6,3140.075,897.1642857,0,0
1574,Y,S16,A042,28,1,849,849,799,799
1576,Y,S01,,29,6,1019.55,407.82,0,0
1577,Y,S16,A042,29,3,3723.2,827.3777778,1404,702
1578,Y,S16,A087,22,4,1888,1888,2150,2150
1579,N,S16,A042,24,1,2931.9225,732.980625,4226.24,704.3733333
1580,Y,S16,A042,25,4,761.4666667,571.1,300,300
1581,Y,S16,A042,29,5,1047.25,299.2142857,404,202
1582,N,S16,A042,31,1,1389.9125,529.4904762,1347.131667,505.174375
1583,Y,S16,A042,34,4,6745.933333,722.7785714,8583.07288,934.8
1585,Y,S16,A042,24,2,2149.833333,921.3571429,2974.5,743.625
1586,Y,S16,A042,27,6,2122.75,943.4444444,0,0
1587,Y,S16,A249,29,3,1203.5,481.4,1603,534.3333333
1589,N,S17,A042,41,3,1748.333333,582.7777778,1698.5,679.4
1596,Y,S16,A042,35,3,2465.666667,1479.4,2465.666667,1479.4
1597,N,S16,A042,29,1,3215.5,1169.272727,3215.5,1169.272727
1598,Y,S15,A075,34,0,5133.5,855.5833333,5133.5,855.5833333
1603,Y,S16,A042,28,5,2350.5,940.2,2350.5,940.2
1604,Y,S16,A042,37,5,3698.59,821.9088889,3698.59,821.9088889
1605,Y,S16,A042,29,0,5359.255,893.2091667,5359.255,893.2091667
1607,Y,S16,A042,48,3,2028,579.4285714,2028,579.4285714
1615,Y,S16,A042,34,5,4622.505,1155.62625,4622.505,1155.62625
1619,Y,S16,A042,27,0,1734,1300.5,1701.5,1134.333333
1622,Y,S16,A042,31,4,4525,2262.5,5050,1683.333333
1624,Y,S16,A042,30,1,3299,1237.125,3496.5,1748.25
1625,Y,S16,A042,36,0,2609.636667,1118.415714,3637,1818.5
1627,Y,S16,A042,28,1,1976.152,823.3966667,2019.44,897.5288889
1628,Y,S16,A042,27,3,2739.5,913.1666667,2739.5,913.1666667
1630,Y,S16,A042,24,1,2802.07,1401.035,2706,1353
1631,Y,S16,A042,26,5,4502.5,1286.428571,2904,1452
1634,Y,S16,A042,33,5,1567.1,940.26,1699,1699
1637,Y,S16,A042,34,3,3677,919.25,3677,919.25
1639,Y,S01,,34,2,1326.383333,884.2555556,1326.383333,884.2555556
1644,Y,S16,A042,30,0,4576.325,1525.441667,4576.325,1525.441667
1653,Y,S16,A042,24,3,3503,1167.666667,3503,1167.666667
1656,Y,S16,A042,23,0,2810.5,702.625,2810.5,702.625
1660,Y,S01,,31,1,2161.316667,1080.658333,2161.316667,1080.658333
1662,Y,S01,,33,1,4414.68,1765.872,4414.68,1765.872
1663,Y,S16,A042,30,2,3798.533333,1035.963636,3798.533333,1035.963636
1665,Y,S16,A042,24,2,4475.375,1790.15,4475.375,1790.15
1667,Y,S16,A042,31,1,3349.5,1339.8,3349.5,1339.8
1669,N,S15,A352,27,1,2411.59,1033.538571,2411.59,1033.538571
1672,Y,S16,A042,25,2,1946.646667,834.2771429,1946.646667,834.2771429
1673,Y,S16,A042,34,2,3342.72,835.68,3342.72,835.68
1674,Y,S16,A042,35,0,2630.225,751.4928571,2630.225,751.4928571
1678,Y,S16,A042,26,3,4016,1338.666667,4016,1338.666667
1679,Y,S16,A042,33,0,2532.536667,446.9182353,2532.536667,446.9182353
1680,N,S16,A042,26,2,2264.015,1132.0075,2264.015,1132.0075
1683,N,S16,A042,28,1,2469.806667,740.942,2469.806667,740.942
1684,Y,S16,A042,29,3,7342.048833,1297.133333,8583.07288,1297.133333
1685,Y,S16,A042,30,2,3063.88,765.97,3063.88,765.97
1689,N,S16,A042,26,2,2443.255,814.4183333,2443.255,814.4183333
1690,Y,S16,A042,23,2,2969,848.2857143,2969,848.2857143
1691,N,S16,A042,32,0,4189.263333,661.4626316,4189.263333,661.4626316
1692,Y,S16,A042,24,2,3987.785,996.94625,3987.785,996.94625
1693,Y,S16,A042,28,3,1520.45,608.18,1520.45,608.18
1698,Y,S16,A042,26,2,1836.67,333.94,1836.67,333.94
1702,Y,S16,A042,28,3,1559.5,1039.666667,1559.5,1039.666667
1735,Y,S19,A246,27,0,1386,396,990,990
1737,Y,S19,A246,34,2,4436.5,806.6363636,3078,513
1738,N,S19,A246,23,0,1959.75,1399.821429,2050.25,1537.6875
1741,Y,S19,A246,20,4,2024.036667,1012.018333,2703,901
1743,Y,S19,A246,43,0,2119.27,883.0291667,2119.27,883.0291667
1745,N,S19,A246,27,0,2303,1151.5,2303,1151.5
1755,Y,S19,A246,25,3,3295,2196.666667,3295,2196.666667
1762,N,S19,A297,36,3,2901.666667,967.2222222,4903,980.6
1764,N,S09,A345,28,1,3389.86,753.3022222,3908.81,781.762
1768,Y,S25,A051,21,5,2040.5375,680.1791667,2135.375,1067.6875
1770,Y,S19,A297,31,6,3700.77,986.872,0,0
1771,Y,S19,A297,48,2,610.09,610.09,1020.18,1020.18
1772,Y,S19,A297,27,2,1001.515,1001.515,1511.06,1511.06
1774,Y,S19,A297,44,4,3218.65,386.238,1247,415.6666667
1775,Y,S19,A297,56,1,1651.18,990.708,2864.123333,1432.061667
1776,Y,S19,A297,38,4,3076.075,1230.43,2654.15,884.7166667
1777,Y,S19,A297,33,2,1155.666667,693.4,1331.5,887.6666667
1778,Y,S19,A297,26,6,1079.2,1079.2,0,0
1779,Y,S19,A297,25,6,2353.5,941.4,0,0
1780,Y,S19,A297,31,5,2285,914,1875,937.5
1782,Y,S19,A297,23,0,1780.3025,547.7853846,718.81,239.6033333
1783,Y,S19,A297,30,3,2420.4,484.08,2802,350.25
1784,Y,S19,A297,38,5,2716,905.3333333,504,252
1786,Y,S30,A271,45,3,3547.6875,1576.75,3374.25,3374.25
1787,N,S30,A130,52,3,2352.166667,1176.083333,4900,1633.333333
1788,N,S30,A130,36,1,6063.9825,932.9203846,8583.07288,996.1871429
1789,Y,S30,A130,28,2,1354.791667,625.2884615,3776.85,3776.85
1790,Y,S01,,37,3,2412.158333,657.8613636,2195,548.75
1791,Y,S30,A130,44,2,4377.115,1250.604286,1319.33,1319.33
1792,Y,S30,A130,43,0,2361.7,1574.466667,3399,3399
1793,N,S30,A130,35,2,1816.61,454.1525,1628.83,407.2075
1794,Y,S30,A130,49,4,1277.916667,638.9583333,1404,702
1795,N,S30,A130,49,0,1112,556,2499,2499
1796,N,S30,A130,34,0,843.9011111,506.3406667,502.322,418.6016667
1797,N,S30,A130,29,1,2585.146667,775.544,2865.61,955.2033333
1799,Y,S30,A144,23,5,1252.5,835,1406,703
1802,N,S30,A130,22,3,4303,1075.75,4303,1075.75
1815,Y,S30,A130,34,1,1269.17,507.668,1269.17,507.668
1817,Y,S30,A225,38,1,1605.778889,437.939697,716,179
1818,N,S30,A225,37,1,2157.8275,479.5172222,807.145,403.5725
1820,N,S30,A015,24,5,1286.125,857.4166667,599,599
1821,N,S30,A225,51,2,2238.628333,559.6570833,3775.2,580.8
1822,N,S30,A271,30,3,1110.75,1110.75,219,219
1823,Y,S30,A225,30,3,1451.25,580.5,2798,932.6666667
1824,Y,S30,A225,30,1,1976.83,1186.098,2860.245,1430.1225
1825,N,S30,A225,31,2,1919.537143,895.784,2461.815,895.2054545
1826,Y,S30,A225,42,4,4973.625,1657.875,5254.25,2627.125
1828,Y,S26,A217,43,0,1637,409.25,1637,409.25
1829,Y,S30,A225,23,0,1576,788,2698,1349
1830,Y,S30,A225,26,0,1539.156667,513.0522222,1383.735,691.8675
1831,Y,S30,A225,26,2,2159.135,863.654,1915.27,957.635
1834,Y,S07,A266,29,0,3213.333333,1071.111111,7653,1530.6
1836,Y,S30,A225,65,4,4912,818.6666667,495,495
1837,N,S30,A225,21,0,2733.255,455.5425,4172,596
1838,Y,S30,A225,31,1,3942.685,657.1141667,2533.37,506.674
1839,Y,S30,A225,43,4,1519.666667,506.5555556,207,69
1840,Y,S30,A225,64,4,1796,1347,1844.5,1844.5
1843,Y,S30,A225,24,2,2605.045,1042.018,3906.09,1302.03
1844,Y,S30,A225,53,2,4449,889.8,4449,889.8
1845,N,S30,A225,23,3,4470,1490,4896,1632
1846,N,S30,A225,23,2,3522.88,1409.152,3522.88,1409.152
1847,Y,S30,A225,23,4,4551.5,1300.428571,4551.5,1300.428571
1854,Y,S30,A225,43,0,3105.633333,931.69,3105.633333,931.69
1869,Y,S02,A155,27,4,3673,1020.277778,4371,1092.75
1870,N,S15,A093,34,0,4418.54,1636.496296,4758,1586
1871,N,S02,A327,36,3,3155.133333,1113.576471,2000,2000
1872,Y,S19,A246,22,1,1970.21,591.063,1218.11,812.0733333
1873,N,S28,A083,26,3,4222.333333,1583.375,3192.5,2128.333333
1875,Y,S02,A155,33,2,1951.574,573.9923529,1180.29,442.60875
1876,Y,S02,A377,22,2,296.875,296.875,393.75,393.75
1879,Y,S02,A327,57,1,1172.87,469.148,1641.74,547.2466667
1881,Y,S02,A379,24,1,1584.16,1056.106667,1584.16,1056.106667
1882,N,S28,A358,22,2,776.5,517.6666667,776.5,517.6666667
1883,Y,S02,A155,31,3,1829.5,914.75,1954,977
1884,Y,S02,A155,29,4,3514.5,1004.142857,4730,1182.5
1885,Y,S02,A155,25,1,1950.2525,866.7788889,2876.005,821.7157143
1886,N,S02,A327,19,3,3770.5,837.8888889,5443,777.5714286
1887,Y,S02,A155,55,6,2382,680.5714286,0,0
1888,Y,S02,A155,28,1,815.245,383.6447059,318.96,106.32
1889,Y,S02,A155,32,4,2674.333333,1337.166667,3649,1824.5
1890,N,S02,A155,26,1,978.7525,355.91,956.01,478.005
1891,Y,S02,A155,47,6,2498.51,454.2745455,0,0
1892,Y,S28,A083,27,3,2604.025,744.0071429,2004,801.6
1893,Y,S02,A155,22,2,915.8425,915.8425,566.37,566.37
1894,Y,S02,A155,26,0,2176,1088,1253,417.6666667
1895,Y,S02,A155,33,1,1951.12,487.78,633.96,211.32
1896,N,S02,A155,33,2,3570.052,939.4873684,2653.26,442.21
1897,Y,S02,A155,39,3,1052.7,789.525,1300,650
1898,Y,S02,A377,25,1,2548.79,849.5966667,2704.37,901.4566667
1899,Y,S28,A083,25,5,2245,748.3333333,3595,719
1900,Y,S02,A155,19,3,1370.75,913.8333333,1442.5,721.25
1901,Y,S02,A155,21,2,2461.73,1477.038,2995.19,998.3966667
1902,Y,S34,A060,21,5,1101.5,734.3333333,1604,802
1903,Y,S07,A266,24,0,1597.88,570.6714286,1573,262.1666667
1904,N,S01,,27,1,4106.956667,770.054375,2560.935,731.6957143
1905,Y,S20,A061,24,5,3417.333333,788.6153846,5298,1324.5
1906,Y,S02,A155,28,3,1701.973333,567.3244444,1352,540.8
1907,Y,S02,A155,22,4,1448.202,658.2736364,890,222.5
1908,N,S02,A155,35,0,2399.75,1371.285714,1848.5,1232.333333
1909,N,S02,A327,24,3,1209.75,537.6666667,1043.5,417.4
1910,Y,S02,A155,36,6,1708.2,711.75,0,0
1911,N,S02,A155,38,1,2559.093333,959.66,2939.14,839.7542857
1912,Y,S02,A155,38,2,1961.625,713.3181818,2667.925,2667.925
1913,Y,S02,A004,28,6,3236.666667,1942,0,0
1914,Y,S02,A327,26,6,1996.5,998.25,0,0
1915,Y,S02,A155,22,2,2534,1267,1600,800
1916,Y,S02,A155,28,6,3069.666667,1023.222222,0,0
1917,N,S28,A362,30,1,2585.166667,553.9642857,2129.5,327.6153846
1918,N,S02,A155,46,2,1538.2,615.28,399,399
1919,Y,S02,A303,24,0,1685.17,631.93875,1625.755,541.9183333
1920,Y,S02,A155,43,2,649.25,162.3125,834.375,151.7045455
1921,Y,S02,A155,28,4,1478,492.6666667,159,159
1922,N,S02,A155,20,4,3006.15,751.5375,3010,752.5
1923,Y,S02,A155,25,6,3297.666667,1978.6,0,0
1924,Y,S02,A155,28,3,2015.833333,1209.5,2004,1002
1925,Y,S02,A155,27,5,3059.8,874.2285714,2703,901
1926,N,S02,A155,36,5,2035.75,1628.6,1399,1399
1927,Y,S25,A056,28,3,1906,714.75,3197,1065.666667
1928,Y,S02,A327,30,5,3851.5,1540.6,3199,1066.333333
1929,Y,S02,A155,42,3,1538.466667,659.3428571,1525.5,610.2
1930,N,S02,A155,26,5,3375.25,1125.083333,3000,1500
1931,Y,S02,A155,19,5,2301,1150.5,1899,1899
1933,Y,S02,A155,26,6,4673.5,2336.75,0,0
1937,Y,S02,A155,22,5,2049.5,819.8,1304,652
1938,Y,S02,A155,32,4,5112.7,786.5692308,8425.4,765.9454545
1941,Y,S02,A155,26,2,7269.3325,881.1312121,6460.11,807.51375
1942,Y,S02,A155,24,5,1454,727,1454,727
1956,Y,S01,,24,4,5123.58,1707.86,5123.58,1707.86
1957,Y,S02,A155,29,3,1976.5,790.6,1850,925
1961,N,S02,A155,31,2,2425,646.6666667,2425,646.6666667
1965,Y,S02,A207,22,3,3489.755,997.0728571,3489.755,997.0728571
1968,Y,S02,A155,43,3,3471,694.2,3471,694.2
1971,N,S02,A155,29,3,445,148.3333333,445,148.3333333
1972,Y,S02,A155,27,2,1670,835,1670,835
1984,N,S02,A155,23,0,2996.505,998.835,2996.505,998.835
2010,Y,S07,A266,67,4,4296,2577.6,5749,3778.497
2011,Y,S07,A266,31,2,3461.775,692.355,3276.55,655.31
2012,N,S09,A371,42,0,3097.425,489.0671053,3353.35,437.3934783
2014,Y,S01,A266,47,3,2135,2135,3295,3295
2015,Y,S07,A266,52,2,3847.3,1049.263636,3847.3,1049.263636
2017,Y,S07,A266,41,2,4760.986667,892.685,1918.8,959.4
2019,Y,S07,A266,29,5,2957.516667,1478.758333,3947.5,1579
2020,Y,S01,A266,39,6,6126.8375,742.6469697,0,0
2021,Y,S07,A266,72,1,4241.8,848.36,4241.8,848.36
2022,Y,S07,A266,40,6,2077,415.4,0,0
2023,N,S07,A266,21,2,3594.476667,1198.158889,3594.476667,1198.158889
2024,Y,S07,A266,32,0,924.054,660.0385714,1104.29,828.2175
2025,Y,S07,A266,33,1,3169.42,1056.473333,3723.84,744.768
2026,Y,S07,A266,28,2,5951.335,1983.778333,5951.335,1983.778333
2027,Y,S07,A266,33,1,2547.5,1698.333333,3495,3495
2028,Y,S07,A266,31,1,713.066,509.3328571,1205.93,602.965
2030,Y,S07,A266,31,0,992.6666667,744.5,992.6666667,744.5
2031,Y,S07,A266,34,4,1292.666667,775.6,882,882
2032,Y,S34,A174,34,4,2882.5,823.5714286,1342,335.5
2033,Y,S07,A266,28,4,508.3333333,254.1666667,998,332.6666667
2034,Y,S07,A266,35,5,1940,727.5,1044,522
2036,Y,S07,A266,67,2,1185.553333,592.7766667,1190.82,595.41
2037,N,S07,A266,36,2,922.66,512.5888889,199,199
2038,Y,S07,A266,28,4,313.3333333,188,450,225
2039,Y,S07,A266,32,0,3052.02125,1109.825909,3371.195,1011.3585
2040,Y,S11,A139,33,3,1605,601.875,650,650
2042,Y,S07,A266,27,2,2894.423333,1085.40875,1469.27,1469.27
2043,Y,S07,A266,32,4,583.5,389,289,289
2044,Y,S32,A212,42,2,4279.935,2956.41,4564.87,3778.497
2045,Y,S07,A266,26,6,1996.5,1331,0,0
2046,Y,S07,A266,58,1,4747,1582.333333,2898,1449
2047,N,S32,A212,65,2,2301.75,511.5,2472,618
2048,N,S07,A266,37,3,3122.333333,1873.4,2149,1074.5
2049,Y,S07,A266,36,1,1540.032,700.0145455,837.9,418.95
2050,Y,S07,A266,29,2,4332.985,2166.4925,1248.77,1248.77
2051,Y,S01,A266,41,5,7342.048833,1370.262,7829.65,1565.93
2052,Y,S01,A266,36,3,3597.5,1439,4897,1632.333333
2053,Y,S07,A266,31,1,1411.03125,806.3035714,4198,2099
2054,Y,S07,A266,49,0,2542.5,847.5,1590,1590
2055,Y,S07,A266,32,0,2891.666667,963.8888889,2587,862.3333333
2056,Y,S07,A266,33,2,2134.5425,1067.27125,4144.77,828.954
2057,N,S07,A266,23,0,1635.75,934.7142857,399,399
2058,Y,S07,A266,28,6,2453.4,1752.428571,0,0
2059,Y,S01,A266,27,2,3347,2956.41,1699,1699
2060,Y,S07,A266,21,2,1247,1247,1199,1199
2061,Y,S11,A019,26,2,2113.11,1408.74,3146.22,1573.11
2062,N,S07,A266,28,0,873.4075,499.09,873.4075,499.09
2063,Y,S07,A266,21,3,3872.925,774.585,4724,1181
2064,Y,S07,A266,32,2,2600.05,1155.577778,4793.9,1198.475
2065,Y,S07,A266,32,5,5018.9,2007.56,3789.8,1894.9
2066,Y,S07,A266,24,5,1268.1,634.05,799,799
2067,Y,S07,A266,32,5,4472.383333,1032.088462,4215,468.3333333
2068,Y,S30,A271,44,3,4010,1203,2604,1302
2069,Y,S07,A266,35,2,4461.5,811.1818182,2795,2795
2070,Y,S07,A266,26,2,4255.125,1418.375,3198,1599
2071,Y,S07,A266,56,2,1329.5125,818.1615385,1027.016667,770.2625
2072,Y,S07,A266,34,3,5019.5,772.2307692,2355,471
2073,N,S11,A281,20,0,1090.666667,818,398,199
2074,Y,S07,A266,30,1,1040,520,1097.5,548.75
2075,Y,S11,A035,35,5,1005.5,1005.5,525,525
2076,N,S01,A266,36,1,3088.185,772.04625,3088.185,772.04625
2077,Y,S07,A266,21,5,2246.3,1123.15,1795,1795
2078,N,S07,A266,23,0,2147.833333,2147.833333,2099,2099
2079,N,S07,A266,44,1,4821.378,472.6841176,3827.345,765.469
2080,N,S07,A266,34,1,1555.684,648.2016667,1304.296667,652.1483333
2083,Y,S07,A266,25,2,4716.543333,1768.70375,4716.543333,1768.70375
2084,Y,S07,A266,25,3,7342.048833,2037.25125,8149.005,2037.25125
2085,N,S07,A266,23,0,3027.703333,1513.851667,3027.703333,1513.851667
2087,Y,S07,A266,28,4,4944,2472,4944,2472
2090,Y,S07,A266,27,3,3560.6,1017.314286,2194,1097
2093,Y,S07,A266,25,5,2548.5,1699,1998,999
2094,Y,S07,A266,28,2,3049,2956.41,3999,3778.497
2097,Y,S07,A266,40,1,1663.475,831.7375,1663.475,831.7375
2098,N,S07,A266,25,0,7342.048833,2956.41,8583.07288,3778.497
2101,Y,S01,,27,3,2435.5,974.2,2435.5,974.2
2119,N,S07,A266,24,2,2663.475,1331.7375,2663.475,1331.7375
2121,N,S07,A266,25,0,3648.966667,497.5863636,3648.966667,497.5863636
2128,Y,S07,A266,29,3,2342.5,2342.5,2342.5,2342.5
2129,Y,S07,A266,29,3,4176.5,2088.25,4176.5,2088.25
2130,Y,S07,A266,27,2,1896.5,1264.333333,1896.5,1264.333333
2168,Y,S16,A042,26,2,2847.55,813.5857143,3496.1,699.22
2169,Y,S16,A042,25,0,7342.048833,445.9984848,1393,348.25
2170,Y,S16,A042,36,4,3256,651.2,1075,537.5
2171,Y,S16,A042,32,5,2844.1,711.025,839.3,419.65
2172,Y,S16,A042,34,1,2227.5,405,1560,156
2173,Y,S16,A042,30,4,1097.75,1097.75,799,799
2174,Y,S01,,27,3,1960.75,356.5,3763.5,418.1666667
2176,N,S16,A042,32,0,1851.028571,617.0095238,2830.5,707.625
2177,Y,S16,A042,30,2,3358.22,1119.406667,2897.12,965.7066667
2178,Y,S16,A042,25,2,2588.05,1109.164286,2166.075,866.43
2179,Y,S16,A042,54,3,3191.333333,870.3636364,1099,1099
2180,Y,S16,A042,33,3,929.66875,495.8233333,902.3333333,541.4
2181,Y,S16,A042,20,2,840.1344444,420.0672222,1948,649.3333333
2182,Y,S16,A042,29,2,3011.3675,633.9721053,2078.77,519.6925
2183,Y,S16,A042,44,4,2438.5,975.4,3073,1024.333333
2184,N,S16,A042,42,0,4314.612,1027.288571,5479.85,967.0323529
2185,Y,S16,A042,24,5,1189.5,793,700,700
2186,Y,S16,A042,31,2,4015.355,446.1505556,1848.25,336.0454545
2187,N,S16,A042,39,1,4362,1090.5,4362,1090.5
2188,Y,S16,A042,35,3,2864.5,881.3846154,650,650
2189,Y,S16,A084,24,3,882.6666667,662,249,249
2190,Y,S16,A042,29,5,2819.755,939.9183333,1604,802
2191,Y,S16,A042,29,3,2728.45,909.4833333,1904,952
2192,Y,S02,A155,34,4,2126.166667,490.6538462,2500,833.3333333
2193,Y,S16,A042,24,4,3282.666667,2462,2949,1966
2194,Y,S16,A042,50,5,2275.25,650.0714286,3602,900.5
2195,Y,S16,A042,25,3,1586.125,396.53125,1028,257
2201,Y,S16,A042,36,4,3352,838,3352,838
2202,Y,S16,A332,26,1,2052.18,684.06,2076.77,692.2566667
2203,N,S16,A042,50,1,2070.175,690.0583333,2070.175,690.0583333
2205,N,S16,A042,32,0,1951.805,650.6016667,850,850
2206,Y,S16,A042,24,3,1575.48,1575.48,1624.5,1624.5
2207,Y,S16,A042,39,6,4562.666667,684.4,0,0
2208,Y,S16,A042,38,6,1684.15,673.66,0,0
2209,N,S16,A042,34,1,1063.49,425.396,476.98,238.49
2210,Y,S16,A042,19,1,1138.176,569.088,1221.72,610.86
2211,Y,S16,A042,31,0,1809.9,822.6818182,3043,1521.5
2212,Y,S16,A042,31,2,2031.5,451.4444444,2811.5,468.5833333
2213,Y,S16,A042,45,3,7342.048833,871.8003448,8583.07288,951.1528571
2215,N,S16,A042,39,2,2063.875,825.55,2063.875,825.55
2216,Y,S16,A042,20,4,2848,712,2848,712
2217,Y,S16,A042,23,3,5449,908.1666667,5449,908.1666667
2219,Y,S02,A327,31,4,1506.6,602.64,1506.6,602.64
2221,Y,S16,A042,33,4,3995.5,1331.833333,3995.5,1331.833333
2222,Y,S16,A042,37,1,2499.5,833.1666667,2499.5,833.1666667
2229,Y,S01,,34,0,3060.333333,1530.166667,3060.333333,1530.166667
2230,Y,S16,A042,32,1,676.6666667,676.6666667,676.6666667,676.6666667
2231,Y,S16,A042,30,3,2063.155,687.7183333,2063.155,687.7183333
2234,N,S01,,25,0,2198.553333,824.4575,2198.553333,824.4575
2246,Y,S16,A042,38,2,4058.336667,760.938125,4058.336667,760.938125
2247,Y,S16,A042,30,3,3352,2234.666667,3352,2234.666667
2249,N,S16,A042,28,3,4903,980.6,4903,980.6
2251,Y,S16,A042,32,3,2347,1564.666667,2347,1564.666667
2256,Y,S16,A042,26,0,2029.65,676.55,2029.65,676.55
2259,Y,S16,A042,28,3,2449,2449,2449,2449
2262,N,S16,A361,23,0,1231.2,615.6,1231.2,615.6
2270,Y,S16,A042,30,2,732.49,366.245,732.49,366.245
2271,N,S16,A042,37,1,2069.056,492.632381,2069.056,492.632381
2272,Y,S16,A042,22,3,2027.5,2027.5,2027.5,2027.5
2273,Y,S34,A181,25,2,2999.5,1999.666667,2999.5,1999.666667
2274,Y,S16,A042,31,1,3352.5,1341,3352.5,1341
2275,Y,S16,A042,41,0,1574.71,944.826,1574.71,944.826
2310,N,S07,A266,29,0,3443.029,675.1037255,2835.446667,850.634
2311,N,S34,A006,47,2,4090.366667,2045.183333,3043.1,1014.366667
2312,N,S01,A266,40,4,2129.6375,1064.81875,2294,1147
2313,Y,S01,A266,36,1,1059.76,635.856,1870.28,623.4266667
2314,N,S07,A266,27,0,2137.7,855.08,2896,724
2315,Y,S07,A266,32,1,1743.914286,554.8818182,1918.7725,548.2207143
2316,Y,S01,A266,60,6,3392,1356.8,0,0
2318,Y,S07,A266,29,4,2563.836667,512.7673333,2106,1053
2319,Y,S07,A266,36,1,2462,820.6666667,3697,1232.333333
2320,N,S11,A121,25,4,2697.75,1079.1,2598,1299
2321,Y,S07,A266,30,3,3729,1491.6,3729,1491.6
2323,Y,S07,A266,23,3,1712,1141.333333,1712,1141.333333
2324,Y,S07,A266,27,2,3743.58,1247.86,2565.16,1282.58
2325,N,S07,A266,33,2,3782.626667,1418.485,3782.626667,1418.485
2326,N,S13,A168,25,0,1371.005,548.402,1371.005,548.402
2333,Y,S25,A122,29,4,4859,1214.75,4821,964.2
2334,N,S07,A266,29,2,2436.325,974.53,5418.8,1083.76
2335,N,S07,A266,43,5,2629.715,809.1430769,1506,753
2339,Y,S30,A130,27,3,1286.5,514.6,2099,699.6666667
2341,Y,S07,A266,21,5,3656.666667,1218.888889,6468,1293.6
2342,Y,S07,A266,30,4,2194.6,877.84,4333,866.6
2345,Y,S11,A383,31,3,1593.5,637.4,2562,640.5
2346,Y,S07,A266,23,3,2180.766667,1308.46,3244,1622
2347,Y,S07,A266,27,4,4744.5,1897.8,3494,1747
2348,N,S30,A237,26,3,3509.333333,877.3333333,1182,472.8
2349,Y,S07,A266,28,6,3894,1298,0,0
2350,Y,S07,A266,36,3,1464.433333,627.6142857,349,349
2351,Y,S07,A266,27,6,2949.5,1966.333333,0,0
2354,N,S07,A266,34,2,1779.498,635.535,1489.67,993.1133333
2355,Y,S07,A266,22,2,2127,2127,2995,2995
2356,Y,S07,A266,33,2,2004.275,668.0916667,2040.64,680.2133333
2358,N,S07,A266,25,0,1546.533333,515.5111111,1483,635.5714286
2359,Y,S07,A266,25,2,5041.97,1260.4925,5041.97,1260.4925
2360,Y,S07,A266,45,2,5532.315,1229.403333,5532.315,1229.403333
2361,N,S07,A266,29,1,963,577.8,963,577.8
2366,Y,S07,A266,24,1,1354.666667,1016,1354.666667,1016
2367,Y,S34,A104,30,0,1125.133333,675.08,1398,699
2368,N,S07,A266,27,1,687,687,399,399
2370,Y,S07,A266,32,5,3562.3,548.0461538,3562.3,548.0461538
2391,N,S32,A212,36,0,4765.57,816.9548571,5236.67,924.1182353
2392,N,S32,A212,36,1,478.2633333,286.958,679.87,679.87
2393,Y,S32,A212,63,0,7342.048833,832.3888889,8583.07288,1024.5
2394,Y,S33,A074,48,2,779.925,389.9625,757.85,378.925
2396,N,S32,A212,49,0,463.25,231.625,390.5,195.25
2397,N,S32,A212,65,1,1929.883333,723.70625,1551.825,620.73
2398,N,S32,A212,65,2,2723.7425,680.935625,2530.385,460.07
2400,N,S06,A302,28,1,3206.145,916.0414286,4011.79,1002.9475
2401,N,S32,A212,30,1,1303.668333,711.0918182,1242.336667,465.87625
2402,Y,S32,A212,25,2,2124.955,531.23875,3922.31,560.33
2403,Y,S32,A212,27,1,1321.5,881,1321.5,881
2405,Y,S32,A212,45,6,2606.333333,651.5833333,0,0
2406,Y,S32,A212,41,5,1197.68,598.84,1199,1199
2408,Y,S32,A100,46,0,1224.333333,918.25,1224.333333,918.25
2410,Y,S32,A212,24,3,2004,1202.4,1695,1695
2411,Y,S27,A128,53,2,1734.765,495.6471429,1784.53,594.8433333
2414,Y,S33,A074,28,5,1945.333333,729.5,2301,767
2416,Y,S32,A253,30,1,1212.8,1212.8,1399.5,1399.5
2417,N,S32,A212,41,1,1615.5775,646.231,642.01,160.5025
2418,Y,S02,A155,31,2,1649.602,458.2227778,1176.01,168.0014286
2419,Y,S32,A212,34,2,2435.468889,1043.772381,1932.406667,966.2033333
2420,Y,S32,A212,36,2,2363.91,1013.104286,1588.83,529.61
2421,Y,S32,A212,40,2,2084.74,641.4584615,2347.43,670.6942857
2422,Y,S32,A212,45,3,2794,1117.6,4789,1197.25
2423,N,S32,A212,34,2,2648.3475,963.0354545,2998.13,899.439
2424,Y,S32,A212,29,0,5698,1628,4401,733.5
2425,Y,S32,A212,59,1,2107.3425,1685.874,2615.685,1743.79
2426,Y,S18,A330,62,1,2739.666667,483.4705882,699,699
2427,N,S32,A212,30,1,518.6966667,194.51125,686.99,228.9966667
2428,Y,S32,A212,42,2,1430.798,510.9992857,886.28,295.4266667
2429,Y,S32,A212,47,2,3376.545,1125.515,4111.58,2055.79
2430,Y,S32,A212,79,2,2149.95,537.4875,399,399
2431,Y,S32,A202,19,2,837.0166667,418.5083333,1137.75,379.25
2432,Y,S32,A212,37,2,1681.6475,448.4393333,1677.595,335.519
2433,N,S32,A212,19,2,2398.886667,799.6288889,1621.26,810.63
